distancia,reflexao
41.56951,38.007
41.574592,16.081
41.579673,36.81
41.584754,9.98
41.589835,35.815
41.594917,31.538
41.599998,9.757
41.605079,37.295
41.61016,36.964
41.615242,11.677
41.620323,30.658
41.625404,15.35
41.630485,13.182
41.635566,8.436
41.640648,9.853
41.645729,37.815
41.65081,7.657
41.655891,29.153
41.660973,11.262
41.666054,8.411
41.671135,38.469
41.676216,34.153
41.681297,37.269
41.686379,34.259
41.69146,11.081
41.696541,8.754
41.701622,37.733
41.706704,11.31
41.711785,35.764
41.716866,38.007
41.721947,16.081
41.727028,32.419
41.73211,10.229
41.737191,9.954
41.742272,13.07
41.747353,9.733
41.752435,13.07
41.757516,36.712
41.762597,9.733
41.767678,36.427
41.77276,36.678
41.777841,35.865
41.782922,10.796
41.788003,37.243
41.793084,10.721
41.798166,36.778
41.803247,34.722
41.808328,9.903
41.813409,10.614
41.818491,9.349
41.823572,7.776
41.828653,35.658
41.833734,15.35
41.838815,34.153
41.843897,31.538
41.848978,36.538
41.854059,37.394
41.85914,32.854
41.864222,8.638
41.869303,37.988
41.874384,37.932
41.879465,37.913
41.884546,36.465
41.889628,10.545
41.894709,37.815
41.89979,8.569
41.904871,38.394
41.909953,38.85
41.915034,11.125
41.920115,9.04
41.925196,10.721
41.930278,39.475
41.935359,11.169
41.94044,11.169
41.945521,9.329
41.950602,38.613
41.955684,37.513
41.960765,9.349
41.965846,8.17
41.970927,8.462
41.976009,35.546
41.98109,33.8
41.986171,37.536
41.991252,9.449
41.996333,33.924
42.001415,35.913
42.006496,8.148
42.011577,36.054
42.016658,8.814
42.02174,14.18
42.026821,15.35
42.031902,37.536
42.036983,9.829
42.042064,9.597
42.047146,32.163
42.052227,9.216
42.057308,12.119
42.062389,38.695
42.067471,38.557
42.072552,37.913
42.077633,38.2
42.082714,36.712
42.087796,36.427
42.092877,10.033
42.097958,35.961
42.103039,38.528
42.10812,36.269
42.113202,37.559
42.118283,31.873
42.123364,11.262
42.128445,38.682
42.133527,11.855
42.138608,8.017
42.143689,8.582
42.14877,37.794
42.153851,9.349
42.158933,35.658
42.164014,11.565
42.169095,9.216
42.174176,13.182
42.179258,12.119
42.184339,11.855
42.18942,37.443
42.194501,34.637
42.199583,9.533
42.204664,9.98
42.209745,10.35
42.214826,37.163
42.219907,38.557
42.224989,32.647
42.23007,10.614
42.235151,36.008
42.240232,11.215
42.245314,14.369
42.250395,36.644
42.255476,38.299
42.260557,38.722
42.265638,11.983
42.27072,34.804
42.275801,10.758
42.280882,12.964
42.285963,36.227
42.291045,37.951
42.296126,38.183
42.301207,9.023
42.306288,9.349
42.311369,34.883
42.316451,38.469
42.321532,12.501
42.326613,35.24
42.331694,10.721
42.336776,36.873
42.341857,7.739
42.346938,11.983
42.352019,14.006
42.357101,37.794
42.362182,9.687
42.367263,10.874
42.372344,10.996
42.377425,34.637
42.382507,9.429
42.387588,39.503
42.392669,38.557
42.39775,33.378
42.402832,15.06
42.407913,33.668
42.412994,37.32
42.418075,11.408
42.423156,38.613
42.428238,36.008
42.433319,36.465
42.4384,19.576
42.443481,10.758
42.448563,35.603
42.453644,35.368
42.458725,8.06
42.463806,10.35
42.468887,39.672
42.473969,34.456
42.47905,37.835
42.484131,37.08
42.489212,11.215
42.494294,9.853
42.499375,9.533
42.504456,37.669
42.509537,35.658
42.514619,38.513
42.5197,12.05
42.524781,8.876
42.529862,16.565
42.534943,34.959
42.540025,35.961
42.545106,13.299
42.550187,9.006
42.555268,35.033
42.56035,37.835
42.565431,37.712
42.570512,39.369
42.575593,9.49
42.580674,39.503
42.585756,37.419
42.590837,8.754
42.595918,37.559
42.600999,37.269
42.606081,39.289
42.611162,13.182
42.616243,10.835
42.621324,14.369
42.626405,9.198
42.631487,31.142
42.636568,9.023
42.641649,9.878
42.64673,14.006
42.651812,38.887
42.656893,8.666
42.661974,8.739
42.667055,15.685
42.672137,31.538
42.677218,15.06
42.682299,34.548
42.68738,33.8
42.692461,10.007
42.697543,38.682
42.702624,12.501
42.707705,8.411
42.712786,34.259
42.717868,11.794
42.722949,13.07
42.72803,36.842
42.733111,10.614
42.738192,7.824
42.743274,6.99
42.748355,12.19
42.753436,12.05
42.758517,7.435
42.763599,38.061
42.76868,11.512
42.773761,27.647
42.778842,37.774
42.783924,36.008
42.789005,10.033
42.794086,8.814
42.799167,30.658
42.804248,37.712
42.80933,38.484
42.814411,11.677
42.819492,13.182
42.824573,37.815
42.829655,12.586
42.834736,36.142
42.839817,39.098
42.844898,8.724
42.849979,8.94
42.855061,30.658
42.860142,38.542
42.865223,9.71
42.870304,8.845
42.875386,9.329
42.880467,8.475
42.885548,9.597
42.890629,8.541
42.89571,9.272
42.900792,11.408
42.905873,36.388
42.910954,35.305
42.916035,10.914
42.921117,34.041
42.926198,38.499
42.931279,8.411
42.93636,16.081
42.941442,39.32
42.946523,38.585
42.951604,37.466
42.956685,39.967
42.961766,39.142
42.966848,35.368
42.971929,35.488
42.97701,10.289
42.982091,37.647
42.987173,36.904
42.992254,38.912
42.997335,36.538
43.002416,39.379
43.007497,38.183
43.012579,30.033
43.01766,37.835
43.022741,39.248
43.027822,10.033
43.032904,11.358
43.037985,38.585
43.043066,11.038
43.048147,27.647
43.053228,35.961
43.05831,35.368
43.063391,36.538
43.068472,10.721
43.073553,10.35
43.078635,36.465
43.083716,39.064
43.088797,10.721
43.093878,39.248
43.09896,36.054
43.104041,37.581
43.109122,10.445
43.114203,38.513
43.119284,30.658
43.124366,34.959
43.129447,36.269
43.134528,36.842
43.139609,8.515
43.144691,10.721
43.149772,9.31
43.154853,10.413
43.159934,9.928
43.165015,7.996
43.170097,15.06
43.175178,9.449
43.180259,34.041
43.18534,35.913
43.190422,36.609
43.195503,9.408
43.200584,9.253
43.205665,11.677
43.210746,8.287
43.215828,8.652
43.220909,7.975
43.22599,12.767
43.231071,7.758
43.236153,8.973
43.241234,31.142
43.246315,13.07
43.251396,15.685
43.256478,35.488
43.261559,9.216
43.26664,37.394
43.271721,8.336
43.276802,35.033
43.281884,9.511
43.286965,30.658
43.292046,8.323
43.297127,7.815
43.302209,8.275
43.30729,9.853
43.312371,10.033
43.317452,12.767
43.322533,38.875
43.327615,34.959
43.332696,38.115
43.337777,11.125
43.342858,37.19
43.34794,38.682
43.353021,31.538
43.358102,12.119
43.363183,38.115
43.368265,15.06
43.373346,8.287
43.378427,14.369
43.383508,38.097
43.388589,38.439
43.393671,31.142
43.398752,8.799
43.403833,35.24
43.408914,14.006
43.413996,37.669
43.419077,38.025
43.424158,32.647
43.429239,8.423
43.43432,37.345
43.439402,11.169
43.444483,11.408
43.449564,35.658
43.454645,12.501
43.459727,8.989
43.464808,36.142
43.469889,34.637
43.47497,16.081
43.480051,9.369
43.485133,7.73
43.490214,38.149
43.495295,39.217
43.500376,38.439
43.505458,14.804
43.510539,9.757
43.51562,13.695
43.520701,36.712
43.525783,38.499
43.530864,34.959
43.535945,9.235
43.541026,32.854
43.546107,36.994
43.551189,12.05
43.55627,9.369
43.561351,34.548
43.566432,13.555
43.571514,38.25
43.576595,31.538
43.581676,34.883
43.586757,10.259
43.591838,10.545
43.59692,34.804
43.602001,37.97
43.607082,10.579
43.612163,8.71
43.617245,35.429
43.622326,37.626
43.627407,34.153
43.632488,8.989
43.637569,37.051
43.642651,32.163
43.647732,8.814
43.652813,37.216
43.657894,7.903
43.662976,9.49
43.668057,38.454
43.673138,38.25
43.678219,8.541
43.683301,33.217
43.688382,9.126
43.693463,9.619
43.698544,12.863
43.703625,36.309
43.708707,7.73
43.713788,7.279
43.718869,8.892
43.72395,36.185
43.729032,10.874
43.734113,36.904
43.739194,36.609
43.744275,11.169
43.749356,10.007
43.754438,11.983
43.759519,10.172
43.7646,36.349
43.769681,12.34
43.774763,8.754
43.779844,34.883
43.784925,37.216
43.790006,8.528
43.795087,34.722
43.800169,38.972
43.80525,37.49
43.810331,10.115
43.815412,14.369
43.820494,35.764
43.825575,8.582
43.830656,9.349
43.835737,36.934
43.840819,35.429
43.8459,36.934
43.850981,36.934
43.856062,37.49
43.861143,39.764
43.866225,10.143
43.871306,14.006
43.876387,9.329
43.881468,8.114
43.88655,10.445
43.891631,11.408
43.896712,7.893
43.901793,33.043
43.906874,10.007
43.911956,36.745
43.917037,9.954
43.922118,32.419
43.927199,11.794
43.932281,14.006
43.937362,11.62
43.942443,9.928
43.947524,8.956
43.952605,10.007
43.957687,8.114
43.962768,9.057
43.967849,33.924
43.97293,35.658
43.978012,10.033
43.983093,38.948
43.988174,12.863
43.993255,9.108
43.998337,9.642
44.003418,10.649
44.008499,9.576
44.01358,8.876
44.018661,36.842
44.023743,34.456
44.028824,36.427
44.033905,15.685
44.038986,9.198
44.044068,9.687
44.049149,9.272
44.05423,33.378
44.059311,12.419
44.064392,7.612
44.069474,12.501
44.074555,14.369
44.079636,12.419
44.084717,30.033
44.089799,12.119
44.09488,9.533
44.099961,8.216
44.105042,11.169
44.110124,10.954
44.115205,37.988
44.120286,13.423
44.125367,16.081
44.130448,10.579
44.13553,11.735
44.140611,8.845
44.145692,35.104
44.150773,37.951
44.155855,36.964
44.160936,38.331
44.166017,37.647
44.171098,10.35
44.176179,29.153
44.181261,10.914
44.186342,10.914
44.191423,35.368
44.196504,11.677
44.201586,36.934
44.206667,38.079
44.211748,39.369
44.216829,11.358
44.22191,10.511
44.226992,10.545
44.232073,13.555
44.237154,32.647
44.242235,33.043
44.247317,38.542
44.252398,38.542
44.257479,35.305
44.26256,12.767
44.267642,9.144
44.272723,12.05
44.277804,9.04
44.282885,13.555
44.287966,9.023
44.293048,7.112
44.298129,11.459
44.30321,38.409
44.308291,35.711
44.313373,34.883
44.318454,31.538
44.323535,40.193
44.328616,36.269
44.333697,35.104
44.338779,37.626
44.34386,34.153
44.348941,11.262
44.354022,38.149
44.359104,38.627
44.364185,31.873
44.369266,37.835
44.374347,13.555
44.379428,8.695
44.38451,9.49
44.389591,11.565
44.394672,10.758
44.399753,12.264
44.404835,11.512
44.409916,37.733
44.414997,10.007
44.420078,16.565
44.42516,35.815
44.430241,34.548
44.435322,8.876
44.440403,17.19
44.445484,37.774
44.450566,12.119
44.455647,36.309
44.460728,11.855
44.465809,34.722
44.470891,7.702
44.475972,38.2
44.481053,9.47
44.486134,10.087
44.491215,11.459
44.496297,35.104
44.501378,12.675
44.506459,37.513
44.51154,38.454
44.516622,29.153
44.521703,36.309
44.526784,34.259
44.531865,13.182
44.536946,9.369
44.542028,39.217
44.547109,39.259
44.55219,8.475
44.557271,7.824
44.562353,32.419
44.567434,36.465
44.572515,32.419
44.577596,13.695
44.582678,37.19
44.587759,38.708
44.59284,12.264
44.597921,38.787
44.603002,8.17
44.608084,11.038
44.613165,37.988
44.618246,12.34
44.623327,36.538
44.628409,38.097
44.63349,23.611
44.638571,38.267
44.643652,38.613
44.648733,15.35
44.653815,7.534
44.658896,37.49
44.663977,32.163
44.669058,10.172
44.67414,30.033
44.679221,35.961
44.684302,15.06
44.689383,8.569
44.694465,7.883
44.699546,11.215
44.704627,9.253
44.709708,13.07
44.714789,36.934
44.719871,9.71
44.724952,8.695
44.730033,9.664
44.735114,9.903
44.740196,10.579
44.745277,11.855
44.750358,13.299
44.755439,14.369
44.76052,38.061
44.765602,8.299
44.770683,35.711
44.775764,13.182
44.780845,9.733
44.785927,39.086
44.791008,18.07
44.796089,10.649
44.80117,37.774
44.806251,34.883
44.811333,38.557
44.816414,36.609
44.821495,33.668
44.826576,37.951
44.831658,36.934
44.836739,7.612
44.84182,11.512
44.846901,33.043
44.851983,33.378
44.857064,37.08
44.862145,8.908
44.867226,36.502
44.872307,37.443
44.877389,14.18
44.88247,10.087
44.887551,10.172
44.892632,6.598
44.897714,38.774
44.902795,9.074
44.907876,18.07
44.912957,39.299
44.918038,37.345
44.92312,13.423
44.928201,39.018
44.933282,13.423
44.938363,14.576
44.943445,35.24
44.948526,27.647
44.953607,35.24
44.958688,15.06
44.963769,37.345
44.968851,12.19
44.973932,13.555
44.979013,10.511
44.984094,8.541
44.989176,16.081
44.994257,37.97
44.999338,35.764
45.004419,10.478
45.009501,8.462
45.014582,7.501
45.019663,34.259
45.024744,37.604
45.029825,10.954
45.034907,13.695
45.039988,36.873
45.045069,8.205
45.05015,37.394
45.055232,11.215
45.060313,11.038
45.065394,37.581
45.070475,34.36
45.075556,34.722
45.080638,35.603
45.085719,10.579
45.0908,38.097
45.095881,11.215
45.100963,38.875
45.106044,34.548
45.111125,14.18
45.116206,8.06
45.121287,36.778
45.126369,37.295
45.13145,36.098
45.136531,7.739
45.141612,10.721
45.146694,35.961
45.151775,39.539
45.156856,38.513
45.161937,36.465
45.167019,10.033
45.1721,11.081
45.177181,12.419
45.182262,37.712
45.187343,38.654
45.192425,38.499
45.197506,10.874
45.202587,10.579
45.207668,38.96
45.21275,9.576
45.217831,10.087
45.222912,8.724
45.227993,39.937
45.233074,37.32
45.238156,11.855
45.243237,35.24
45.248318,8.205
45.253399,16.565
45.258481,13.299
45.263562,7.468
45.268643,30.658
45.273724,39.521
45.278806,8.784
45.283887,12.419
45.288968,34.959
45.294049,10.835
45.29913,30.033
45.304212,38.528
45.309293,14.369
45.314374,33.378
45.319455,9.664
45.324537,10.381
45.329618,8.876
45.334699,8.06
45.33978,11.408
45.344861,38.668
45.349943,32.854
45.355024,38.347
45.360105,9.31
45.365186,7.913
45.370268,37.394
45.375349,38.761
45.38043,37.394
45.385511,36.609
45.390592,7.996
45.395674,9.954
45.400755,7.271
45.405836,8.541
45.410917,12.05
45.415999,37.581
45.42108,37.419
45.426161,38.983
45.431242,12.34
45.436324,37.913
45.441405,12.675
45.446486,35.24
45.451567,9.804
45.456648,36.538
45.46173,35.603
45.466811,38.722
45.471892,37.733
45.476973,9.757
45.482055,35.488
45.487136,10.413
45.492217,8.582
45.497298,7.517
45.502379,37.604
45.507461,38.774
45.512542,36.574
45.517623,37.604
45.522704,10.478
45.527786,7.324
45.532867,38.079
45.537948,37.69
45.543029,38.641
45.54811,36.574
45.553192,10.2
45.558273,11.855
45.563354,10.996
45.568435,11.215
45.573517,12.586
45.578598,8.103
45.583679,39.788
45.58876,37.37
45.593842,35.368
45.598923,38.654
45.604004,38.528
45.609085,36.644
45.614166,37.604
45.619248,9.108
45.624329,9.449
45.62941,36.842
45.634491,39.053
45.639573,9.369
45.644654,37.513
45.649735,10.721
45.654816,36.745
45.659897,39.018
45.664979,34.804
45.67006,31.142
45.675141,8.336
45.680222,11.408
45.685304,7.873
45.690385,14.006
45.695466,7.834
45.700547,36.538
45.705628,35.429
45.71071,38.9
45.715791,10.511
45.720872,17.19
45.725953,11.358
45.731035,10.614
45.736116,34.041
45.741197,39.637
45.746278,39.053
45.75136,8.569
45.756441,38.812
45.761522,38.115
45.766603,9.642
45.771684,37.49
45.776766,10.172
45.781847,35.546
45.786928,38.557
45.792009,34.153
45.797091,10.35
45.802172,8.193
45.807253,8.71
45.812334,7.844
45.817415,35.764
45.822497,11.169
45.827578,8.205
45.832659,38.8
45.83774,8.908
45.842822,33.8
45.847903,11.262
45.852984,36.098
45.858065,9.388
45.863147,36.994
45.868228,8.541
45.873309,9.144
45.87839,35.24
45.883471,27.647
45.888553,9.71
45.893634,8.423
45.898715,8.739
45.903796,33.668
45.908878,32.419
45.913959,9.619
45.91904,9.619
45.924121,37.794
45.929202,11.918
45.934284,35.603
45.939365,39.503
45.944446,34.041
45.949527,10.445
45.954609,11.459
45.95969,14.804
45.964771,12.675
45.969852,35.658
45.974933,32.163
45.980015,10.2
45.985096,16.081
45.990177,36.227
45.995258,38.267
46.00034,37.216
46.005421,38.283
46.010502,32.854
46.015583,12.964
46.020665,11.983
46.025746,9.928
46.030827,35.173
46.035908,34.548
46.040989,8.36
46.046071,18.07
46.051152,37.988
46.056233,38.315
46.061314,37.913
46.066396,36.502
46.071477,37.295
46.076558,8.488
46.081639,36.388
46.08672,8.36
46.091802,12.863
46.096883,13.07
46.101964,8.695
46.107045,37.815
46.112127,8.555
46.117208,9.108
46.122289,36.098
46.12737,9.388
46.132451,7.077
46.137533,36.81
46.142614,30.658
46.147695,38.499
46.152776,11.31
46.157858,38.079
46.162939,37.37
46.16802,8.695
46.173101,10.2
46.178183,37.32
46.183264,18.07
46.188345,36.388
46.193426,38.234
46.198507,30.658
46.203589,37.345
46.20867,32.854
46.213751,9.533
46.218832,38.838
46.223914,8.596
46.228995,37.163
46.234076,37.269
46.239157,9.023
46.244238,9.291
46.24932,39.31
46.254401,9.878
46.259482,8.924
46.264563,10.259
46.269645,10.445
46.274726,9.878
46.279807,39.465
46.284888,9.98
46.289969,19.576
46.295051,16.565
46.300132,9.388
46.305213,32.163
46.310294,36.934
46.315376,10.172
46.320457,9.449
46.325538,37.345
46.330619,15.06
46.335701,8.501
46.340782,11.081
46.345863,17.19
46.350944,36.388
46.356025,36.538
46.361107,11.408
46.366188,37.559
46.371269,36.098
46.37635,37.536
46.381432,38.528
46.386513,39.238
46.391594,38.409
46.396675,7.73
46.401756,8.924
46.406838,9.878
46.411919,39.952
46.417,35.24
46.422081,37.466
46.427163,11.794
46.432244,10.115
46.437325,37.295
46.442406,10.685
46.447487,10.289
46.452569,9.853
46.45765,37.794
46.462731,9.878
46.467812,34.548
46.472894,8.423
46.477975,11.31
46.483056,38.234
46.488137,39.62
46.493219,32.854
46.4983,10.007
46.503381,37.419
46.508462,8.695
46.513543,38.043
46.518625,36.994
46.523706,37.559
46.528787,10.758
46.533868,13.423
46.53895,16.081
46.544031,36.309
46.549112,12.05
46.554193,36.778
46.559274,38.708
46.564356,9.687
46.569437,36.185
46.574518,37.951
46.579599,30.658
46.584681,8.569
46.589762,13.555
46.594843,7.944
46.599924,38.097
46.605006,37.712
46.610087,8.373
46.615168,8.373
46.620249,12.119
46.62533,11.125
46.630412,10.413
46.635493,8.652
46.640574,13.845
46.645655,7.873
46.650737,7.805
46.655818,37.051
46.660899,33.378
46.66598,35.815
46.671061,37.647
46.676143,37.37
46.681224,34.153
46.686305,39.007
46.691386,10.758
46.696468,38.166
46.701549,38.183
46.70663,37.536
46.711711,10.289
46.716792,12.767
46.721874,38.682
46.726955,36.994
46.732036,35.764
46.737117,40.488
46.742199,36.269
46.74728,37.854
46.752361,10.413
46.757442,8.475
46.762524,36.142
46.767605,8.488
46.772686,9.31
46.777767,10.478
46.782848,32.419
46.78793,31.873
46.793011,10.445
46.798092,37.216
46.803173,36.842
46.808255,12.586
46.813336,38.166
46.818417,39.142
46.823498,13.299
46.828579,8.784
46.833661,9.98
46.838742,37.051
46.843823,7.56
46.848904,37.874
46.853986,9.928
46.859067,11.62
46.864148,15.685
46.869229,36.054
46.87431,17.19
46.879392,36.427
46.884473,36.842
46.889554,35.961
46.894635,38.571
46.899717,39.86
46.904798,37.581
46.909879,8.71
46.91496,39.279
46.920042,14.006
46.925123,38.571
46.930204,35.033
46.935285,38.641
46.940366,34.637
46.945448,8.515
46.950529,38.774
46.95561,12.501
46.960691,36.427
46.965773,39.503
46.970854,35.033
46.975935,27.647
46.981016,36.712
46.986097,35.305
46.991179,37.854
46.99626,37.394
47.001341,35.546
47.006422,38.499
47.011504,37.136
47.016585,9.253
47.021666,12.675
47.026747,35.961
47.031828,14.804
47.03691,11.735
47.041991,36.349
47.047072,37.733
47.052153,10.874
47.057235,10.478
47.062316,37.559
47.067397,10.445
47.072478,36.185
47.07756,33.217
47.082641,13.423
47.087722,11.983
47.092803,12.264
47.097884,35.104
47.102966,37.023
47.108047,34.548
47.113128,32.854
47.118209,9.429
47.123291,13.423
47.128372,9.554
47.133453,38.875
47.138534,36.644
47.143615,10.796
47.148697,8.501
47.153778,38.061
47.158859,35.764
47.16394,10.545
47.169022,38.774
47.174103,32.163
47.179184,35.865
47.184265,38.875
47.189347,31.538
47.194428,13.555
47.199509,8.829
47.20459,9.804
47.209671,14.576
47.214753,38.183
47.219834,35.711
47.224915,33.043
47.229996,38.043
47.235078,8.137
47.240159,39.075
47.24524,10.259
47.250321,35.429
47.255402,10.579
47.260484,10.579
47.265565,39.289
47.270646,35.305
47.275727,8.876
47.280809,9.664
47.28589,35.488
47.290971,38.613
47.296052,38.585
47.301133,10.874
47.306215,9.108
47.311296,34.804
47.316377,8.038
47.321458,10.579
47.32654,34.548
47.331621,17.19
47.336702,7.264
47.341783,37.97
47.346865,37.794
47.351946,34.041
47.357027,33.8
47.362108,8.754
47.367189,8.299
47.372271,34.637
47.377352,13.555
47.382433,35.104
47.387514,9.511
47.392596,14.18
47.397677,9.272
47.402758,8.724
47.407839,13.845
47.41292,39.86
47.418002,40.026
47.423083,38.025
47.428164,38.043
47.433245,33.668
47.438327,7.805
47.443408,11.983
47.448489,10.445
47.45357,10.381
47.458651,10.319
47.463733,38.025
47.468814,36.502
47.473895,35.173
47.478976,38.513
47.484058,11.215
47.489139,37.794
47.49422,36.745
47.499301,11.459
47.504383,37.626
47.509464,8.695
47.514545,37.108
47.519626,13.07
47.524707,10.579
47.529789,38.887
47.53487,39.764
47.539951,11.081
47.545032,35.865
47.550114,35.173
47.555195,32.419
47.560276,37.753
47.565357,11.038
47.570438,10.796
47.57552,36.964
47.580601,38.378
47.585682,29.153
47.590763,31.873
47.595845,13.695
47.600926,9.642
47.606007,38.2
47.611088,37.559
47.616169,37.513
47.621251,8.652
47.626332,12.19
47.631413,10.614
47.636494,11.081
47.641576,8.148
47.646657,38.627
47.651738,13.555
47.656819,8.681
47.661901,37.669
47.666982,39.852
47.672063,8.488
47.677144,38.761
47.682225,38.331
47.687307,37.108
47.692388,38.097
47.697469,9.057
47.70255,14.006
47.707632,9.576
47.712713,14.369
47.717794,33.528
47.722875,27.647
47.727956,8.103
47.733038,36.538
47.738119,35.104
47.7432,12.586
47.748281,10.796
47.753363,8.006
47.758444,34.548
47.763525,9.511
47.768606,33.378
47.773688,10.143
47.778769,38.394
47.78385,12.264
47.788931,36.008
47.794012,38.748
47.799094,10.172
47.804175,9.804
47.809256,10.614
47.814337,9.198
47.819419,35.104
47.8245,34.153
47.829581,37.295
47.834662,36.778
47.839743,12.119
47.844825,37.051
47.849906,35.546
47.854987,30.658
47.860068,9.619
47.86515,9.108
47.870231,35.961
47.875312,8.555
47.880393,9.091
47.885474,8.638
47.890556,9.829
47.895637,37.753
47.900718,16.081
47.905799,36.142
47.910881,8.501
47.915962,35.488
47.921043,37.581
47.926124,14.18
47.931206,9.408
47.936287,8.769
47.941368,38.347
47.946449,37.19
47.95153,35.603
47.956612,9.04
47.961693,36.349
47.966774,38.439
47.971855,37.269
47.976937,38.115
47.982018,10.478
47.987099,39.369
47.99218,37.108
47.997261,33.668
48.002343,11.735
48.007424,7.964
48.012505,36.349
48.017586,12.863
48.022668,37.753
48.027749,13.182
48.03283,36.574
48.037911,12.419
48.042992,35.429
48.048074,36.644
48.053155,32.854
48.058236,34.883
48.063317,8.287
48.068399,15.685
48.07348,35.033
48.078561,12.964
48.083642,23.611
48.088724,39.611
48.093805,9.642
48.098886,38.708
48.103967,33.8
48.109048,35.913
48.11413,11.735
48.119211,38.409
48.124292,13.845
48.129373,38.378
48.134455,14.18
48.139536,9.511
48.144617,34.36
48.149698,12.419
48.154779,33.668
48.159861,31.142
48.164942,36.465
48.170023,34.456
48.175104,38.267
48.180186,12.19
48.185267,13.695
48.190348,8.908
48.195429,36.778
48.20051,7.501
48.205592,7.954
48.210673,39.007
48.215754,38.043
48.220835,37.913
48.225917,10.381
48.230998,8.423
48.236079,8.049
48.24116,30.033
48.246242,38.627
48.251323,16.081
48.256404,9.928
48.261485,33.528
48.266566,37.243
48.271648,38.217
48.276729,35.815
48.28181,38.735
48.286891,33.668
48.291973,35.603
48.297054,37.988
48.302135,13.07
48.307216,39.484
48.312297,37.712
48.317379,8.799
48.32246,38.484
48.327541,37.243
48.332622,35.865
48.337704,38.132
48.342785,9.878
48.347866,8.724
48.352947,38.061
48.358029,38.079
48.36311,7.863
48.368191,12.19
48.373272,34.722
48.378353,36.309
48.383435,7.612
48.388516,11.459
48.393597,12.863
48.398678,36.269
48.40376,39.437
48.408841,11.038
48.413922,8.652
48.419003,11.038
48.424084,7.975
48.429166,15.35
48.434247,37.37
48.439328,37.163
48.444409,35.913
48.449491,38.887
48.454572,7.294
48.459653,8.784
48.464734,10.229
48.469815,9.388
48.474897,19.576
48.479978,10.649
48.485059,36.142
48.49014,14.576
48.495222,8.398
48.500303,38.838
48.505384,36.008
48.510465,14.18
48.515547,8.876
48.520628,8.596
48.525709,38.217
48.53079,9.98
48.535871,11.358
48.540953,9.687
48.546034,37.32
48.551115,10.172
48.556196,10.06
48.561278,35.429
48.566359,16.565
48.57144,11.565
48.576521,34.637
48.581602,31.873
48.586684,10.06
48.591765,10.445
48.596846,37.536
48.601927,38.654
48.607009,9.04
48.61209,39.217
48.617171,36.81
48.622252,37.794
48.627333,39.788
48.632415,10.835
48.637496,35.603
48.642577,10.06
48.647658,9.47
48.65274,9.216
48.657821,38.654
48.662902,37.345
48.667983,10.445
48.673065,14.369
48.678146,38.007
48.683227,38.043
48.688308,14.804
48.693389,7.702
48.698471,36.054
48.703552,10.796
48.708633,8.638
48.713714,11.512
48.718796,10.229
48.723877,18.07
48.728958,39.521
48.734039,38.995
48.73912,12.675
48.744202,10.007
48.749283,7.621
48.754364,9.144
48.759445,9.18
48.764527,35.815
48.769608,37.394
48.774689,10.381
48.77977,33.217
48.784851,10.954
48.789933,32.854
48.795014,11.459
48.800095,33.8
48.805176,9.928
48.810258,35.305
48.815339,15.685
48.82042,10.954
48.825501,10.874
48.830583,8.861
48.835664,7.996
48.840745,33.378
48.845826,8.61
48.850907,37.051
48.855989,33.924
48.86107,8.336
48.866151,11.169
48.871232,10.954
48.876314,13.695
48.881395,7.595
48.886476,35.658
48.891557,37.32
48.896638,27.647
48.90172,7.893
48.906801,35.24
48.911882,35.546
48.916963,12.34
48.922045,8.582
48.927126,9.253
48.932207,38.613
48.937288,13.182
48.942369,37.988
48.947451,34.722
48.952532,35.173
48.957613,38.825
48.962694,39.018
48.967776,36.609
48.972857,33.378
48.977938,10.289
48.983019,9.253
48.988101,7.711
48.993182,33.043
48.998263,33.217
49.003344,9.408
49.008425,38.115
49.013507,9.253
49.018588,15.685
49.023669,31.142
49.02875,9.47
49.033832,10.007
49.038913,36.388
49.043994,8.336
49.049075,7.476
49.054156,30.033
49.059238,36.904
49.064319,9.878
49.0694,9.853
49.074481,27.647
49.079563,33.217
49.084644,36.745
49.089725,12.586
49.094806,8.182
49.099888,35.865
49.104969,40.33
49.11005,14.369
49.115131,11.408
49.120212,32.647
49.125294,39.289
49.130375,38.347
49.135456,9.597
49.140537,35.104
49.145619,9.408
49.1507,37.815
49.155781,38.409
49.160862,39.259
49.165943,36.054
49.171025,7.294
49.176106,7.975
49.181187,8.092
49.186268,11.358
49.19135,9.687
49.196431,11.31
49.201512,8.555
49.206593,8.125
49.211674,29.153
49.216756,10.478
49.221837,34.456
49.226918,37.626
49.231999,32.854
49.237081,37.733
49.242162,9.511
49.247243,19.576
49.252324,8.814
49.257406,37.513
49.262487,35.865
49.267568,36.227
49.272649,37.913
49.27773,10.115
49.282812,33.217
49.287893,35.961
49.292974,37.712
49.298055,33.924
49.303137,37.604
49.308218,37.536
49.313299,39.227
49.31838,38.079
49.323461,37.874
49.328543,13.695
49.333624,12.34
49.338705,9.853
49.343786,7.317
49.348868,14.18
49.353949,37.733
49.35903,39.185
49.364111,35.865
49.369192,11.855
49.374274,38.267
49.379355,39.836
49.384436,36.388
49.389517,38.641
49.394599,38.528
49.39968,14.369
49.404761,31.873
49.409842,11.459
49.414924,33.528
49.420005,38.2
49.425086,35.546
49.430167,10.545
49.435248,11.215
49.44033,33.924
49.445411,11.408
49.450492,39.521
49.455573,37.243
49.460655,9.329
