distancia,reflexao
14.912178,39.286
14.917272,39.285
14.922367,39.282
14.927462,39.28
14.932556,39.277
14.937651,39.274
14.942746,39.272
14.94784,39.27
14.952935,39.269
14.95803,39.267
14.963124,39.265
14.968219,39.264
14.973314,39.262
14.978409,39.261
14.983503,39.26
14.988598,39.257
14.993693,39.255
14.998787,39.254
15.003882,39.25
15.008977,39.248
15.014071,39.246
15.019166,39.244
15.024261,39.243
15.029356,39.241
15.03445,39.239
15.039545,39.237
15.04464,39.236
15.049734,39.235
15.054829,39.234
15.059924,39.232
15.065018,39.229
15.070113,39.226
15.075208,39.225
15.080303,39.222
15.085397,39.22
15.090492,39.219
15.095587,39.217
15.100681,39.216
15.105776,39.214
15.110871,39.213
15.115965,39.211
15.12106,39.209
15.126155,39.208
15.131249,39.206
15.136344,39.204
15.141439,39.203
15.146534,39.202
15.151628,39.201
15.156723,39.199
15.161818,39.197
15.166912,39.195
15.172007,39.193
15.177102,39.192
15.182196,39.191
15.187291,39.19
15.192386,39.188
15.197481,39.186
15.202575,39.183
15.20767,39.181
15.212765,39.18
15.217859,39.179
15.222954,39.178
15.228049,39.178
15.233143,39.176
15.238238,39.175
15.243333,39.173
15.248428,39.17
15.253522,39.168
15.258617,39.165
15.263712,39.164
15.268806,39.162
15.273901,39.161
15.278996,39.159
15.28409,39.157
15.289185,39.155
15.29428,39.153
15.299374,39.152
15.304469,39.151
15.309564,39.15
15.314659,39.149
15.319753,39.148
15.324848,39.147
15.329943,39.146
15.335037,39.144
15.340132,39.142
15.345227,39.14
15.350321,39.137
15.355416,39.136
15.360511,39.135
15.365606,39.134
15.3707,39.133
15.375795,39.131
15.38089,39.13
15.385984,39.128
15.391079,39.126
15.396174,39.124
15.401268,39.122
15.406363,39.121
15.411458,39.119
15.416552,39.117
15.421647,39.115
15.426742,39.113
15.431837,39.112
15.436931,39.109
15.442026,39.108
15.447121,39.105
15.452215,39.102
15.45731,39.1
15.462405,39.099
15.467499,39.097
15.472594,39.095
15.477689,39.094
15.482784,39.093
15.487878,39.092
15.492973,39.09
15.498068,39.087
15.503162,39.085
15.508257,39.084
15.513352,39.082
15.518446,39.08
15.523541,39.078
15.528636,39.075
15.533731,39.075
15.538825,39.073
15.54392,39.071
15.549015,39.069
15.554109,39.067
15.559204,39.064
15.564299,39.063
15.569393,39.061
15.574488,39.058
15.579583,39.057
15.584677,39.053
15.589772,39.051
15.594867,39.05
15.599962,39.049
15.605056,39.048
15.610151,39.047
15.615246,39.045
15.62034,39.042
15.625435,39.04
15.63053,39.037
15.635624,39.036
15.640719,39.035
15.645814,39.034
15.650909,39.034
15.656003,39.032
15.661098,39.029
15.666193,39.027
15.671287,39.025
15.676382,39.022
15.681477,39.02
15.686571,39.018
15.691666,39.016
15.696761,39.014
15.701856,39.013
15.70695,39.012
15.712045,39.01
15.71714,39.008
15.722234,39.005
15.727329,39.003
15.732424,39.0
15.737518,39.0
15.742613,38.997
15.747708,38.996
15.752802,38.994
15.757897,38.993
15.762992,38.992
15.768087,38.991
15.773181,38.99
15.778276,38.988
15.783371,38.987
15.788465,38.985
15.79356,38.983
15.798655,38.981
15.803749,38.979
15.808844,38.978
15.813939,38.977
15.819034,38.976
15.824128,38.976
15.829223,38.975
15.834318,38.974
15.839412,38.972
15.844507,38.97
15.849602,38.969
15.854696,38.968
15.859791,38.967
15.864886,38.965
15.869981,38.961
15.875075,38.96
15.88017,38.957
15.885265,38.955
15.890359,38.953
15.895454,38.95
15.900549,38.947
15.905643,38.946
15.910738,38.943
15.915833,38.941
15.920927,38.94
15.926022,38.938
15.931117,38.936
15.936212,38.935
15.941306,38.933
15.946401,38.931
15.951496,38.929
15.95659,38.927
15.961685,38.925
15.96678,38.922
15.971874,38.92
15.976969,38.92
15.982064,38.918
15.987159,38.916
15.992253,38.913
15.997348,38.911
16.002443,38.91
16.007537,38.908
16.012632,38.908
16.017727,38.906
16.022821,38.903
16.027916,38.901
16.033011,38.899
16.038106,38.898
16.0432,38.897
16.048295,38.896
16.05339,38.894
16.058484,38.892
16.063579,38.891
16.068674,38.889
16.073768,38.886
16.078863,38.884
16.083958,38.882
16.089052,38.879
16.094147,38.878
16.099242,38.877
16.104337,38.876
16.109431,38.874
16.114526,38.872
16.119621,38.87
16.124715,38.867
16.12981,38.866
16.134905,38.866
16.139999,38.865
16.145094,38.863
16.150189,38.861
16.155284,38.858
16.160378,38.855
16.165473,38.853
16.170568,38.851
16.175662,38.85
16.180757,38.848
16.185852,38.847
16.190946,38.845
16.196041,38.844
16.201136,38.843
16.20623,38.842
16.211325,38.84
16.21642,38.839
16.221515,38.836
16.226609,38.833
16.231704,38.832
16.236799,38.831
16.241893,38.83
16.246988,38.829
16.252083,38.828
16.257177,38.827
16.262272,38.824
16.267367,38.823
16.272462,38.821
16.277556,38.819
16.282651,38.819
16.287746,38.817
16.29284,38.815
16.297935,38.812
16.30303,38.809
16.308124,38.808
16.313219,38.806
16.318314,38.804
16.323409,38.803
16.328503,38.801
16.333598,38.8
16.338693,38.799
16.343787,38.797
16.348882,38.796
16.353977,38.793
16.359071,38.79
16.364166,38.789
16.369261,38.787
16.374355,38.786
16.37945,38.786
16.384545,38.784
16.38964,38.783
16.394734,38.78
16.399829,38.778
16.404924,38.776
16.410018,38.774
16.415113,38.772
16.420208,38.769
16.425302,38.767
16.430397,38.765
16.435492,38.763
16.440587,38.761
16.445681,38.759
16.450776,38.757
16.455871,38.755
16.460965,38.754
16.46606,38.752
16.471155,38.751
16.476249,38.75
16.481344,38.749
16.486439,38.748
16.491534,38.745
16.496628,38.742
16.501723,38.739
16.506818,38.737
16.511912,38.735
16.517007,38.734
16.522102,38.732
16.527196,38.73
16.532291,38.73
16.537386,38.728
16.54248,38.726
16.547575,38.724
16.55267,38.721
16.557765,38.721
16.562859,38.718
16.567954,38.716
16.573049,38.714
16.578143,38.711
16.583238,38.709
16.588333,38.708
16.593427,38.707
16.598522,38.706
16.603617,38.704
16.608712,38.702
16.613806,38.7
16.618901,38.698
16.623996,38.697
16.62909,38.695
16.634185,38.693
16.63928,38.692
16.644374,38.69
16.649469,38.688
16.654564,38.687
16.659659,38.685
16.664753,38.685
16.669848,38.684
16.674943,38.683
16.680037,38.682
16.685132,38.681
16.690227,38.679
16.695321,38.677
16.700416,38.675
16.705511,38.672
16.710605,38.671
16.7157,38.67
16.720795,38.668
16.72589,38.666
16.730984,38.664
16.736079,38.661
16.741174,38.659
16.746268,38.658
16.751363,38.657
16.756458,38.655
16.761552,38.654
16.766647,38.653
16.771742,38.651
16.776837,38.65
16.781931,38.647
16.787026,38.646
16.792121,38.643
16.797215,38.64
16.80231,38.639
16.807405,38.638
16.812499,38.636
16.817594,38.633
16.822689,38.631
16.827784,38.629
16.832878,38.626
16.837973,38.624
16.843068,38.622
16.848162,38.62
16.853257,38.62
16.858352,38.619
16.863446,38.619
16.868541,38.618
16.873636,38.616
16.87873,38.614
16.883825,38.612
16.88892,38.609
16.894015,38.608
16.899109,38.606
16.904204,38.604
16.909299,38.603
16.914393,38.601
16.919488,38.599
16.924583,38.596
16.929677,38.594
16.934772,38.593
16.939867,38.59
16.944962,38.588
16.950056,38.585
16.955151,38.584
16.960246,38.583
16.96534,38.582
16.970435,38.579
16.97553,38.577
16.980624,38.575
16.985719,38.573
16.990814,38.571
16.995909,38.569
17.001003,38.567
17.006098,38.566
17.011193,38.565
17.016287,38.564
17.021382,38.564
17.026477,38.562
17.031571,38.56
17.036666,38.558
17.041761,38.555
17.046855,38.552
17.05195,38.55
17.057045,38.548
17.06214,38.546
17.067234,38.545
17.072329,38.543
17.077424,38.542
17.082518,38.541
17.087613,38.54
17.092708,38.539
17.097802,38.538
17.102897,38.536
17.107992,38.535
17.113087,38.533
17.118181,38.53
17.123276,38.529
17.128371,38.527
17.133465,38.525
17.13856,38.524
17.143655,38.522
17.148749,38.521
17.153844,38.519
17.158939,38.517
17.164033,38.516
17.169128,38.514
17.174223,38.514
17.179318,38.512
17.184412,38.511
17.189507,38.51
17.194602,38.508
17.199696,38.506
17.204791,38.506
17.209886,38.503
17.21498,38.501
17.220075,38.499
17.22517,38.495
17.230265,38.493
17.235359,38.492
17.240454,38.491
17.245549,38.489
17.250643,38.487
17.255738,38.484
17.260833,38.482
17.265927,38.48
17.271022,38.479
17.276117,38.478
17.281212,38.474
17.286306,38.471
17.291401,38.469
17.296496,38.467
17.30159,38.466
17.306685,38.465
17.31178,38.464
17.316874,38.462
17.321969,38.46
17.327064,38.458
17.332158,38.457
17.337253,38.455
17.342348,38.453
17.347443,38.452
17.352537,38.449
17.357632,38.445
17.362727,38.443
17.367821,38.441
17.372916,38.439
17.378011,38.438
17.383105,38.436
17.3882,38.434
17.393295,38.433
17.39839,38.43
17.403484,38.429
17.408579,38.427
17.413674,38.426
17.418768,38.425
17.423863,38.424
17.428958,38.422
17.434052,38.421
17.439147,38.419
17.444242,38.417
17.449337,38.415
17.454431,38.412
17.459526,38.411
17.464621,38.409
17.469715,38.407
17.47481,38.407
17.479905,38.407
17.484999,38.407
17.490094,38.405
17.495189,38.402
17.500283,38.399
17.505378,38.397
17.510473,38.397
17.515568,38.396
17.520662,38.394
17.525757,38.392
17.530852,38.39
17.535946,38.389
17.541041,38.387
17.546136,38.385
17.55123,38.383
17.556325,38.38
17.56142,38.379
17.566515,38.378
17.571609,38.375
17.576704,38.373
17.581799,38.371
17.586893,38.368
17.591988,38.367
17.597083,38.366
17.602177,38.365
17.607272,38.364
17.612367,38.362
17.617462,38.358
17.622556,38.357
17.627651,38.355
17.632746,38.353
17.63784,38.353
17.642935,38.351
17.64803,38.35
17.653124,38.35
17.658219,38.349
17.663314,38.348
17.668408,38.346
17.673503,38.345
17.678598,38.342
17.683693,38.339
17.688787,38.337
17.693882,38.334
17.698977,38.333
17.704071,38.332
17.709166,38.33
17.714261,38.328
17.719355,38.326
17.72445,38.325
17.729545,38.323
17.73464,38.32
17.739734,38.319
17.744829,38.317
17.749924,38.315
17.755018,38.314
17.760113,38.313
17.765208,38.311
17.770302,38.31
17.775397,38.306
17.780492,38.303
17.785587,38.301
17.790681,38.299
17.795776,38.298
17.800871,38.297
17.805965,38.295
17.81106,38.294
17.816155,38.292
17.821249,38.29
17.826344,38.288
17.831439,38.286
17.836533,38.284
17.841628,38.283
17.846723,38.282
17.851818,38.279
17.856912,38.278
17.862007,38.275
17.867102,38.273
17.872196,38.272
17.877291,38.27
17.882386,38.269
17.88748,38.267
17.892575,38.264
17.89767,38.262
17.902765,38.26
17.907859,38.258
17.912954,38.256
17.918049,38.254
17.923143,38.253
17.928238,38.251
17.933333,38.25
17.938427,38.248
17.943522,38.246
17.948617,38.245
17.953711,38.245
17.958806,38.243
17.963901,38.243
17.968996,38.241
17.97409,38.238
17.979185,38.235
17.98428,38.232
17.989374,38.229
17.994469,38.227
17.999564,38.227
18.004658,38.225
18.009753,38.223
18.014848,38.221
18.019943,38.219
18.025037,38.217
18.030132,38.217
18.035227,38.215
18.040321,38.214
18.045416,38.211
18.050511,38.209
18.055605,38.208
18.0607,38.204
18.065795,38.202
18.07089,38.199
18.075984,38.196
18.081079,38.195
18.086174,38.194
18.091268,38.192
18.096363,38.19
18.101458,38.189
18.106552,38.187
18.111647,38.186
18.116742,38.184
18.121836,38.182
18.126931,38.18
18.132026,38.179
18.137121,38.179
18.142215,38.178
18.14731,38.176
18.152405,38.175
18.157499,38.172
18.162594,38.17
18.167689,38.169
18.172783,38.166
18.177878,38.163
18.182973,38.161
18.188068,38.158
18.193162,38.157
18.198257,38.156
18.203352,38.155
18.208446,38.154
18.213541,38.152
18.218636,38.151
18.22373,38.148
18.228825,38.146
18.23392,38.146
18.239015,38.144
18.244109,38.143
18.249204,38.142
18.254299,38.139
18.259393,38.138
18.264488,38.136
18.269583,38.134
18.274677,38.133
18.279772,38.131
18.284867,38.129
18.289961,38.125
18.295056,38.122
18.300151,38.121
18.305246,38.12
18.31034,38.121
18.315435,38.12
18.32053,38.118
18.325624,38.114
18.330719,38.112
18.335814,38.11
18.340908,38.107
18.346003,38.107
18.351098,38.104
18.356193,38.104
18.361287,38.103
18.366382,38.102
18.371477,38.102
18.376571,38.102
18.381666,38.101
18.386761,38.099
18.391855,38.097
18.39695,38.094
18.402045,38.092
18.40714,38.091
18.412234,38.089
18.417329,38.087
18.422424,38.085
18.427518,38.084
18.432613,38.084
18.437708,38.084
18.442802,38.083
18.447897,38.08
18.452992,38.077
18.458086,38.074
18.463181,38.072
18.468276,38.072
18.473371,38.071
18.478465,38.068
18.48356,38.065
18.488655,38.062
18.493749,38.06
18.498844,38.059
18.503939,38.058
18.509033,38.058
18.514128,38.055
18.519223,38.054
18.524318,38.053
18.529412,38.05
18.534507,38.048
18.539602,38.045
18.544696,38.042
18.549791,38.042
18.554886,38.04
18.55998,38.037
18.565075,38.037
18.57017,38.034
18.575265,38.033
18.580359,38.032
18.585454,38.029
18.590549,38.027
18.595643,38.026
18.600738,38.024
18.605833,38.022
18.610927,38.02
18.616022,38.017
18.621117,38.016
18.626211,38.014
18.631306,38.012
18.636401,38.012
18.641496,38.01
18.64659,38.008
18.651685,38.005
18.65678,38.002
18.661874,38.001
18.666969,37.999
18.672064,38.0
18.677158,37.999
18.682253,37.997
18.687348,37.995
18.692443,37.992
18.697537,37.989
18.702632,37.987
18.707727,37.986
18.712821,37.985
18.717916,37.984
18.723011,37.984
18.728105,37.982
18.7332,37.981
18.738295,37.98
18.74339,37.978
18.748484,37.976
18.753579,37.975
18.758674,37.973
18.763768,37.972
18.768863,37.969
18.773958,37.967
18.779052,37.966
18.784147,37.964
18.789242,37.962
18.794336,37.96
18.799431,37.956
18.804526,37.954
18.809621,37.952
18.814715,37.951
18.81981,37.949
18.824905,37.947
18.829999,37.946
18.835094,37.945
18.840189,37.943
18.845283,37.939
18.850378,37.937
18.855473,37.933
18.860568,37.93
18.865662,37.93
18.870757,37.928
18.875852,37.927
18.880946,37.925
18.886041,37.923
18.891136,37.922
18.89623,37.919
18.901325,37.918
18.90642,37.916
18.911514,37.913
18.916609,37.913
18.921704,37.911
18.926799,37.909
18.931893,37.909
18.936988,37.909
18.942083,37.906
18.947177,37.904
18.952272,37.901
18.957367,37.898
18.962461,37.897
18.967556,37.896
18.972651,37.896
18.977746,37.894
18.98284,37.891
18.987935,37.887
18.99303,37.885
18.998124,37.883
19.003219,37.882
19.008314,37.879
19.013408,37.877
19.018503,37.875
19.023598,37.873
19.028693,37.873
19.033787,37.872
19.038882,37.87
19.043977,37.869
19.049071,37.867
19.054166,37.866
19.059261,37.862
19.064355,37.862
19.06945,37.861
19.074545,37.86
19.079639,37.86
19.084734,37.857
19.089829,37.856
19.094924,37.853
19.100018,37.852
19.105113,37.851
19.110208,37.848
19.115302,37.848
19.120397,37.847
19.125492,37.845
19.130586,37.844
19.135681,37.843
19.140776,37.841
19.145871,37.84
19.150965,37.837
19.15606,37.834
19.161155,37.833
19.166249,37.832
19.171344,37.83
19.176439,37.832
19.181533,37.832
19.186628,37.83
19.191723,37.832
19.196818,37.828
19.201912,37.825
19.207007,37.823
19.212102,37.819
19.217196,37.817
19.222291,37.816
19.227386,37.816
19.23248,37.814
19.237575,37.811
19.24267,37.808
19.247764,37.805
19.252859,37.803
19.257954,37.802
19.263049,37.802
19.268143,37.801
19.273238,37.798
19.278333,37.796
19.283427,37.795
19.288522,37.792
19.293617,37.79
19.298711,37.788
19.303806,37.785
19.308901,37.781
19.313996,37.78
19.31909,37.777
19.324185,37.775
19.32928,37.776
19.334374,37.774
19.339469,37.771
19.344564,37.769
19.349658,37.767
19.354753,37.765
19.359848,37.765
19.364943,37.765
19.370037,37.762
19.375132,37.762
19.380227,37.759
19.385321,37.757
19.390416,37.756
19.395511,37.753
19.400605,37.752
19.4057,37.749
19.410795,37.747
19.415889,37.747
19.420984,37.744
19.426079,37.742
19.431174,37.74
19.436268,37.737
19.441363,37.736
19.446458,37.734
19.451552,37.732
19.456647,37.732
19.461742,37.731
19.466836,37.731
19.471931,37.73
19.477026,37.729
19.482121,37.725
19.487215,37.723
19.49231,37.72
19.497405,37.718
19.502499,37.716
19.507594,37.713
19.512689,37.711
19.517783,37.709
19.522878,37.707
19.527973,37.708
19.533068,37.707
19.538162,37.707
19.543257,37.704
19.548352,37.701
19.553446,37.7
19.558541,37.698
19.563636,37.698
19.56873,37.697
19.573825,37.695
19.57892,37.691
19.584014,37.69
19.589109,37.689
19.594204,37.687
19.599299,37.686
19.604393,37.685
19.609488,37.683
19.614583,37.682
19.619677,37.679
19.624772,37.676
19.629867,37.673
19.634961,37.671
19.640056,37.668
19.645151,37.666
19.650246,37.664
19.65534,37.661
19.660435,37.659
19.66553,37.658
19.670624,37.657
19.675719,37.657
19.680814,37.656
19.685908,37.655
19.691003,37.654
19.696098,37.652
19.701192,37.65
19.706287,37.646
19.711382,37.643
19.716477,37.642
19.721571,37.642
19.726666,37.643
19.731761,37.641
19.736855,37.637
19.74195,37.636
19.747045,37.633
19.752139,37.633
19.757234,37.633
19.762329,37.632
19.767424,37.63
19.772518,37.628
19.777613,37.626
19.782708,37.624
19.787802,37.623
19.792897,37.62
19.797992,37.618
19.803086,37.615
19.808181,37.612
19.813276,37.611
19.818371,37.609
19.823465,37.608
19.82856,37.605
19.833655,37.604
19.838749,37.603
19.843844,37.601
19.848939,37.599
19.854033,37.596
19.859128,37.594
19.864223,37.593
19.869317,37.591
19.874412,37.591
19.879507,37.589
19.884602,37.587
19.889696,37.585
19.894791,37.583
19.899886,37.581
19.90498,37.58
19.910075,37.579
19.91517,37.577
19.920264,37.575
19.925359,37.572
19.930454,37.571
19.935549,37.567
19.940643,37.564
19.945738,37.563
19.950833,37.56
19.955927,37.559
19.961022,37.559
19.966117,37.557
19.971211,37.557
19.976306,37.555
19.981401,37.553
19.986496,37.551
19.99159,37.546
19.996685,37.544
20.00178,37.544
20.006874,37.54
20.011969,37.539
20.017064,37.537
20.022158,37.535
20.027253,37.534
20.032348,37.534
20.037442,37.535
20.042537,37.532
20.047632,37.532
20.052727,37.529
20.057821,37.525
20.062916,37.525
20.068011,37.522
20.073105,37.521
20.0782,37.52
20.083295,37.519
20.088389,37.518
20.093484,37.515
20.098579,37.514
20.103674,37.514
20.108768,37.512
20.113863,37.511
20.118958,37.509
20.124052,37.506
20.129147,37.506
20.134242,37.504
20.139336,37.502
20.144431,37.498
20.149526,37.494
20.154621,37.491
20.159715,37.489
20.16481,37.489
20.169905,37.49
20.174999,37.489
20.180094,37.487
20.185189,37.483
20.190283,37.48
20.195378,37.477
20.200473,37.476
20.205567,37.475
20.210662,37.473
20.215757,37.473
20.220852,37.471
20.225946,37.469
20.231041,37.469
20.236136,37.468
20.24123,37.467
20.246325,37.466
20.25142,37.462
20.256514,37.461
20.261609,37.459
20.266704,37.457
20.271799,37.456
20.276893,37.453
20.281988,37.453
20.287083,37.45
20.292177,37.446
20.297272,37.445
20.302367,37.445
20.307461,37.445
20.312556,37.443
20.317651,37.443
20.322746,37.44
20.32784,37.436
20.332935,37.435
20.33803,37.432
20.343124,37.43
20.348219,37.431
20.353314,37.429
20.358408,37.426
20.363503,37.426
20.368598,37.422
20.373692,37.42
20.378787,37.417
20.383882,37.414
20.388977,37.411
20.394071,37.409
20.399166,37.409
20.404261,37.409
20.409355,37.407
20.41445,37.405
20.419545,37.404
20.424639,37.401
20.429734,37.4
20.434829,37.401
20.439924,37.398
20.445018,37.398
20.450113,37.397
20.455208,37.394
20.460302,37.391
20.465397,37.388
20.470492,37.384
20.475586,37.381
20.480681,37.38
20.485776,37.378
20.490871,37.376
20.495965,37.376
20.50106,37.374
20.506155,37.373
20.511249,37.369
20.516344,37.367
20.521439,37.364
20.526533,37.363
20.531628,37.362
20.536723,37.359
20.541817,37.359
20.546912,37.357
20.552007,37.359
20.557102,37.358
20.562196,37.356
20.567291,37.353
20.572386,37.349
20.57748,37.345
20.582575,37.343
20.58767,37.341
20.592764,37.338
20.597859,37.337
20.602954,37.333
20.608049,37.332
20.613143,37.332
20.618238,37.33
20.623333,37.33
20.628427,37.328
20.633522,37.326
20.638617,37.327
20.643711,37.324
20.648806,37.324
20.653901,37.323
20.658995,37.32
20.66409,37.318
20.669185,37.317
20.67428,37.316
20.679374,37.313
20.684469,37.309
20.689564,37.304
20.694658,37.301
20.699753,37.3
20.704848,37.301
20.709942,37.303
20.715037,37.3
20.720132,37.298
20.725227,37.296
20.730321,37.292
20.735416,37.291
20.740511,37.29
20.745605,37.288
20.7507,37.287
20.755795,37.286
20.760889,37.284
20.765984,37.285
20.771079,37.286
20.776174,37.285
20.781268,37.282
20.786363,37.278
20.791458,37.276
20.796552,37.274
20.801647,37.275
20.806742,37.274
20.811836,37.27
20.816931,37.27
20.822026,37.268
20.82712,37.266
20.832215,37.265
20.83731,37.262
20.842405,37.26
20.847499,37.259
20.852594,37.258
20.857689,37.257
20.862783,37.255
20.867878,37.253
20.872973,37.25
20.878067,37.249
20.883162,37.249
20.888257,37.246
20.893352,37.244
20.898446,37.242
20.903541,37.241
20.908636,37.241
20.91373,37.238
20.918825,37.237
20.92392,37.235
20.929014,37.233
20.934109,37.231
20.939204,37.229
20.944299,37.226
20.949393,37.224
20.954488,37.223
20.959583,37.22
20.964677,37.217
20.969772,37.215
20.974867,37.214
20.979961,37.215
20.985056,37.216
20.990151,37.215
20.995245,37.211
21.00034,37.209
21.005435,37.205
21.01053,37.203
21.015624,37.202
21.020719,37.199
21.025814,37.196
21.030908,37.194
21.036003,37.192
21.041098,37.191
21.046192,37.191
21.051287,37.189
21.056382,37.187
21.061477,37.185
21.066571,37.182
21.071666,37.18
21.076761,37.18
21.081855,37.178
21.08695,37.176
21.092045,37.173
21.097139,37.17
21.102234,37.17
21.107329,37.169
21.112424,37.168
21.117518,37.166
21.122613,37.163
21.127708,37.161
21.132802,37.16
21.137897,37.159
21.142992,37.158
21.148086,37.155
21.153181,37.151
21.158276,37.15
21.16337,37.149
21.168465,37.149
21.17356,37.149
21.178655,37.148
21.183749,37.145
21.188844,37.141
21.193939,37.14
21.199033,37.138
21.204128,37.138
21.209223,37.137
21.214317,37.134
21.219412,37.132
21.224507,37.128
21.229602,37.125
21.234696,37.124
21.239791,37.123
21.244886,37.123
21.24998,37.122
21.255075,37.117
21.26017,37.115
21.265264,37.112
21.270359,37.109
21.275454,37.108
21.280549,37.106
21.285643,37.106
21.290738,37.105
21.295833,37.105
21.300927,37.103
21.306022,37.102
21.311117,37.103
21.316211,37.1
21.321306,37.1
21.326401,37.097
21.331495,37.094
21.33659,37.095
21.341685,37.091
21.34678,37.087
21.351874,37.084
21.356969,37.081
21.362064,37.08
21.367158,37.082
21.372253,37.08
21.377348,37.077
21.382442,37.077
21.387537,37.075
21.392632,37.073
21.397727,37.071
21.402821,37.07
21.407916,37.066
21.413011,37.065
21.418105,37.063
21.4232,37.06
21.428295,37.061
21.433389,37.059
21.438484,37.058
21.443579,37.057
21.448673,37.054
21.453768,37.051
21.458863,37.05
21.463958,37.047
21.469052,37.044
21.474147,37.042
21.479242,37.04
21.484336,37.039
21.489431,37.038
21.494526,37.039
21.49962,37.037
21.504715,37.035
21.50981,37.033
21.514905,37.031
21.519999,37.029
21.525094,37.025
21.530189,37.025
21.535283,37.022
21.540378,37.021
21.545473,37.022
21.550567,37.019
21.555662,37.018
21.560757,37.015
21.565852,37.013
21.570946,37.01
21.576041,37.01
21.581136,37.01
21.58623,37.008
21.591325,37.007
21.59642,37.004
21.601514,37.003
21.606609,37.0
21.611704,36.998
21.616798,36.995
21.621893,36.993
21.626988,36.992
21.632083,36.991
21.637177,36.99
21.642272,36.988
21.647367,36.986
21.652461,36.984
21.657556,36.983
21.662651,36.982
21.667745,36.98
21.67284,36.979
21.677935,36.978
21.68303,36.976
21.688124,36.974
21.693219,36.972
21.698314,36.97
21.703408,36.968
21.708503,36.966
21.713598,36.964
21.718692,36.962
21.723787,36.96
21.728882,36.958
21.733977,36.956
21.739071,36.955
21.744166,36.954
21.749261,36.952
21.754355,36.951
21.75945,36.949
21.764545,36.946
21.769639,36.944
21.774734,36.942
21.779829,36.94
21.784923,36.938
21.790018,36.936
21.795113,36.934
21.800208,36.932
21.805302,36.931
21.810397,36.929
21.815492,36.927
21.820586,36.926
21.825681,36.924
21.830776,36.922
21.83587,36.921
21.840965,36.92
21.84606,36.919
21.851155,36.918
21.856249,36.918
21.861344,36.917
21.866439,36.916
21.871533,36.915
21.876628,36.913
21.881723,36.912
21.886817,36.91
21.891912,36.909
21.897007,36.907
21.902102,36.905
21.907196,36.904
21.912291,36.903
21.917386,36.901
21.92248,36.9
21.927575,36.899
21.93267,36.897
21.937764,36.896
21.942859,36.895
21.947954,36.892
21.953048,36.89
21.958143,36.888
21.963238,36.886
21.968333,36.884
21.973427,36.881
21.978522,36.879
21.983617,36.877
21.988711,36.875
21.993806,36.873
21.998901,36.871
22.003995,36.869
22.00909,36.867
22.014185,36.865
22.01928,36.863
22.024374,36.86
22.029469,36.858
22.034564,36.856
22.039658,36.855
22.044753,36.853
22.049848,36.851
22.054942,36.849
22.060037,36.847
22.065132,36.845
22.070227,36.843
22.075321,36.84
22.080416,36.838
22.085511,36.836
22.090605,36.834
22.0957,36.831
22.100795,36.829
22.105889,36.828
22.110984,36.826
22.116079,36.825
22.121173,36.823
22.126268,36.821
22.131363,36.82
22.136458,36.818
22.141552,36.816
22.146647,36.814
22.151742,36.813
22.156836,36.811
22.161931,36.81
22.167026,36.809
22.17212,36.807
22.177215,36.806
22.18231,36.805
22.187405,36.803
22.192499,36.801
22.197594,36.8
22.202689,36.798
22.207783,36.797
22.212878,36.795
22.217973,36.794
22.223067,36.792
22.228162,36.79
22.233257,36.789
22.238352,36.787
22.243446,36.786
22.248541,36.784
22.253636,36.782
22.25873,36.779
22.263825,36.777
22.26892,36.775
22.274014,36.773
22.279109,36.771
22.284204,36.77
22.289298,36.768
22.294393,36.766
22.299488,36.764
22.304583,36.762
22.309677,36.761
22.314772,36.76
22.319867,36.758
22.324961,36.757
22.330056,36.755
22.335151,36.753
22.340245,36.751
22.34534,36.75
22.350435,36.749
22.35553,36.747
22.360624,36.745
22.365719,36.744
22.370814,36.742
22.375908,36.741
22.381003,36.739
22.386098,36.738
22.391192,36.737
22.396287,36.735
22.401382,36.733
22.406476,36.731
22.411571,36.73
22.416666,36.729
22.421761,36.728
22.426855,36.726
22.43195,36.725
22.437045,36.723
22.442139,36.721
22.447234,36.719
22.452329,36.717
22.457423,36.715
22.462518,36.714
22.467613,36.712
22.472708,36.71
22.477802,36.708
22.482897,36.706
22.487992,36.705
22.493086,36.704
22.498181,36.702
22.503276,36.701
22.50837,36.699
22.513465,36.697
22.51856,36.695
22.523655,36.692
22.528749,36.69
22.533844,36.687
22.538939,36.685
22.544033,36.684
22.549128,36.682
22.554223,36.681
22.559317,36.679
22.564412,36.677
22.569507,36.675
22.574601,36.673
22.579696,36.671
22.584791,36.668
22.589886,36.666
22.59498,36.664
22.600075,36.662
22.60517,36.661
22.610264,36.659
22.615359,36.657
22.620454,36.656
22.625548,36.654
22.630643,36.651
22.635738,36.649
22.640833,36.647
22.645927,36.645
22.651022,36.643
22.656117,36.641
22.661211,36.639
22.666306,36.637
22.671401,36.636
22.676495,36.634
22.68159,36.632
22.686685,36.629
22.69178,36.627
22.696874,36.625
22.701969,36.623
22.707064,36.622
22.712158,36.62
22.717253,36.619
22.722348,36.617
22.727442,36.616
22.732537,36.614
22.737632,36.612
22.742726,36.61
22.747821,36.609
22.752916,36.607
22.758011,36.605
22.763105,36.604
22.7682,36.602
22.773295,36.601
22.778389,36.599
22.783484,36.598
22.788579,36.596
22.793673,36.594
22.798768,36.593
22.803863,36.591
22.808958,36.589
22.814052,36.588
22.819147,36.586
22.824242,36.584
